"user_id","game_name","language","age","has_older_device_model","payment_month","total_revenue","new_mrr","new_paid_users","churn_month","churned_revenue","churned_users","back_from_churn_mrr","back_from_churn_users","expansion_mrr","contraction_mrr"
qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,20,false,2022-07-01,78.78,0,0,,0,0,0,0,46.74,0
xiXTXOEbWU+HnGOUmgc9/w==,game 3,uk,20,false,2022-07-01,45.75,0,0,,0,0,0,0,30.69,0
xSi5UajdkNHXppWOTm6g8w==,game 3,uk,20,false,2022-07-01,39.21,39.21,1,,0,0,0,0,0,0
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,uk,21,true,2022-07-01,15.78,0,0,,0,0,0,0,0,-4.35
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,uk,21,false,2022-07-01,31.59,31.59,1,,0,0,0,0,0,0
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,uk,21,false,2022-07-01,100.83,0,0,,0,0,0,0,68.46,0
er3/fOrRpmyqiRaC0CaFcg==,game 3,uk,21,false,2022-07-01,39.87,0,0,,0,0,0,0,0,-63.84
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,uk,21,false,2022-07-01,36.66,0,0,2022-08-01,36.66,1,36.66,1,0,0
Lug+Yg90jslWgHEN6dc+Ng==,game 3,uk,21,false,2022-07-01,93.36,0,0,,0,0,0,0,74.70,0
q/Tz1C31XWaBUDrRn2ezDw==,game 3,uk,21,false,2022-07-01,46.89,0,0,2022-08-01,46.89,1,0,0,0,-25.59
o55dseByUOl9s5IQCz1kuQ==,game 3,uk,22,false,2022-07-01,15.03,0,0,,0,0,0,0,1.77,0
pLOCMIX+imLIzoDehgdOPA==,game 3,uk,22,false,2022-07-01,151.44,0,0,,0,0,0,0,95.91,0
xVwGwMaEG1yZydv5VIfEQA==,game 3,uk,22,false,2022-07-01,15.87,0,0,,0,0,15.87,1,0,0
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,uk,22,false,2022-07-01,71.58,0,0,2022-08-01,71.58,1,0,0,0,-0.39
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,uk,23,false,2022-07-01,38.10,0,0,2022-08-01,38.10,1,0,0,12.75,0
An7gG7hfETivAjfokQv3Ww==,game 3,uk,23,false,2022-07-01,45.03,45.03,1,,0,0,0,0,0,0
DqezK7HAqZ+GovyRuzxD1A==,game 3,uk,23,false,2022-07-01,120.51,0,0,2022-08-01,120.51,1,0,0,34.02,0
geIiJ1L04w2qAE0qzQUb2g==,game 3,uk,23,false,2022-07-01,107.07,0,0,,0,0,0,0,55.83,0
WMcncRFNp4e91e/Y3CwEvQ==,game 3,uk,23,false,2022-07-01,14.04,14.04,1,,0,0,0,0,0,0
"72brUr/DKItStlTen5pHYg==",game 3,uk,24,false,2022-07-01,37.11,0,0,,0,0,0,0,0,-49.80
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,uk,24,false,2022-07-01,64.44,0,0,,0,0,0,0,0,-42.96
eoqO46DzxSrKA2rredUNyQ==,game 3,uk,24,false,2022-07-01,60.72,0,0,,0,0,0,0,47.22,0
ildaqkizLaFesmkjCvlzmQ==,game 3,uk,24,false,2022-07-01,17.07,0,0,,0,0,0,0,0,-37.47
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,24,false,2022-07-01,83.70,0,0,,0,0,0,0,18.45,0
WDsSR+yQGqoMMBfCxqkZlw==,game 3,uk,24,false,2022-07-01,109.26,0,0,2022-08-01,109.26,1,0,0,18.21,0
zSepnWFgLH0tQb1s4mxKZQ==,game 3,uk,24,false,2022-07-01,14.4,0,0,,0,0,0,0,0,-11.16
"3Xuq0acIoGEgw19qflIoog==",game 3,uk,25,false,2022-07-01,41.73,0,0,,0,0,0,0,29.04,0
orbgZNBGuhZZx63HTAbyIw==,game 3,uk,25,false,2022-07-01,69.15,0,0,,0,0,0,0,0,-48.33
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,uk,25,false,2022-07-01,22.02,22.02,1,,0,0,0,0,0,0
xU11jJIA4UIYu7pmqJ4kvg==,game 3,uk,25,false,2022-07-01,27.06,27.06,1,2022-08-01,27.06,1,0,0,0,0
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,uk,25,false,2022-07-01,21.63,0,0,,0,0,0,0,7.08,0
dQAFHVkiiCKfawYALbHZeA==,game 3,uk,26,false,2022-07-01,16.38,16.38,1,,0,0,0,0,0,0
WSQTlRZJRg4Rb+rqe56nJg==,game 3,uk,26,false,2022-07-01,33.75,0,0,,0,0,0,0,19.05,0
G9053rs6jbKItKUhrUdLew==,game 3,uk,27,false,2022-07-01,47.01,47.01,1,,0,0,0,0,0,0
"4oH5e29koOH9zNYW8Kwcsg==",game 3,uk,28,false,2022-07-01,18.06,0,0,,0,0,18.06,1,0,0
iFnn4bfYgNs8OS5MCcLjeA==,game 3,uk,28,false,2022-07-01,21.39,0,0,2022-08-01,21.39,1,21.39,1,0,0
RQBsCvxlogTNUidSygqgcQ==,game 3,uk,28,false,2022-07-01,29.34,0,0,,0,0,0,0,12.27,0
to3TWHIKMGoINAlfTdWn+w==,game 3,uk,28,false,2022-07-01,15.87,0,0,,0,0,0,0,0,-19.47
Yh9mYycPmc8CH9Rbjhu3ZQ==,game 3,uk,28,false,2022-07-01,14.64,14.64,1,,0,0,0,0,0,0
hvvcK5gx+FdZE6DZA3df+Q==,game 3,uk,29,false,2022-07-01,13.92,13.92,1,2022-08-01,13.92,1,0,0,0,0
S+4OKFlwA3L8VcjOt8TurA==,game 3,uk,29,false,2022-07-01,19.98,0,0,2022-08-01,19.98,1,0,0,0,-9.18
wRHnn4opzbqIBjFFNpBJtw==,game 3,uk,29,false,2022-07-01,12.99,12.99,1,2022-08-01,12.99,1,0,0,0,0
H2Tik+BqoLgAQX4uSw/8vA==,game 3,uk,30,false,2022-07-01,18.12,0,0,2022-08-01,18.12,1,0,0,0,-33.09
L8+KU8u6xftnkFVO501X7w==,game 3,uk,30,false,2022-07-01,14.04,14.04,1,,0,0,0,0,0,0
m7Hk77dySHBbxrKgro1Hjg==,game 3,uk,30,false,2022-07-01,22.77,22.77,1,,0,0,0,0,0,0
oQQmPjqm7DR+exPmp6xDhg==,game 3,uk,30,false,2022-07-01,12.42,12.42,1,,0,0,0,0,0,0
Z7/6qvk8WKH3uR6IMYlCxw==,game 3,uk,30,false,2022-07-01,25.20,0,0,2022-08-01,25.20,1,0,0,10.77,0
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,uk,31,false,2022-07-01,52.77,0,0,,0,0,0,0,4.56,0
urYfKANRgMuaQO9lQnBgnQ==,game 3,uk,31,false,2022-07-01,22.35,0,0,2022-08-01,22.35,1,0,0,9.09,0
MRcEXu/KG95hsIyJM/816A==,game 3,uk,32,false,2022-07-01,14.73,0,0,,0,0,0,0,0,-8.67
s27V1tbCAysovKSY1XcdWQ==,game 3,uk,34,false,2022-07-01,13.56,0,0,2022-08-01,13.56,1,13.56,1,0,0
"14RMzQMoG017OLkaDBFjng==",game 3,uk,36,false,2022-07-01,14.43,14.43,1,2022-08-01,14.43,1,0,0,0,0
VzxrkGURuahRUx/43mjAFQ==,game 3,uk,37,false,2022-07-01,17.16,17.16,1,,0,0,0,0,0,0
OtAfKAtIU2D/ISKleQ64ug==,game 3,uk,38,false,2022-07-01,14.55,14.55,1,2022-08-01,14.55,1,0,0,0,0
Veep00i4vvZbTAVD6GMoiA==,game 3,uk,38,false,2022-07-01,31.26,0,0,,0,0,0,0,0,-5.52
+XPKfmhBmI2NdGQ96Iaysg==,game 3,uk,38,false,2022-07-01,31.14,31.14,1,,0,0,0,0,0,0
C6w5XTf8lIfc+VFmC7/bVw==,game 3,uk,40,false,2022-07-01,14.25,14.25,1,2022-08-01,14.25,1,0,0,0,0
JBV4ilPNTtWevrqq146kyg==,game 3,uk,43,false,2022-07-01,34.59,0,0,2022-08-01,34.59,1,0,0,18.21,0
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,en,31,false,2022-08-01,12.93,12.93,1,2022-09-01,12.93,1,0,0,0,0
+uszcWROLhovU7doCmFOiQ==,game 2,uk,18,false,2022-08-01,22.65,22.65,1,2022-09-01,22.65,1,0,0,0,0
QZBiEFECZAgVl5IkN9/cFw==,game 3,en,16,false,2022-08-01,205.05,0,0,,0,0,0,0,38.67,0
ojVPXYZw2oeGtcmG7LcLGA==,game 3,en,20,false,2022-08-01,58.02,0,0,,0,0,0,0,1.98,0
e/6IajqZ922YY1rh2ErMJQ==,game 3,en,25,false,2022-08-01,78.39,0,0,,0,0,0,0,0,-70.59
gxZPbCoYIu8slavUm05KGA==,game 3,ru,14,false,2022-08-01,19.8,19.8,1,,0,0,0,0,0,0
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,ru,15,false,2022-08-01,32.94,0,0,,0,0,0,0,0,-28.47
"7zbxKst2yi3pfdVI8iEChw==",game 3,ru,15,false,2022-08-01,18.3,0,0,2022-09-01,18.3,1,18.3,1,0,0
zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,15,false,2022-08-01,74.31,0,0,,0,0,0,0,3.42,0
"3iITAz/ADjFv3PDTgTjxSg==",game 3,ru,16,false,2022-08-01,97.08,0,0,,0,0,0,0,46.50,0
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,ru,17,false,2022-08-01,73.38,0,0,,0,0,0,0,58.17,0
wDXJbTe2RLmAMKsPm5zZDg==,game 3,ru,17,false,2022-08-01,103.71,0,0,,0,0,0,0,26.79,0
ZmjMhgyYl6o8iFq964FEWg==,game 3,ru,17,false,2022-08-01,81.84,0,0,,0,0,0,0,63.09,0
eCd4MBHIR4qUWapg05TFLQ==,game 3,ru,18,false,2022-08-01,40.14,0,0,,0,0,0,0,8.28,0
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,ru,18,false,2022-08-01,30.39,0,0,2022-09-01,30.39,1,0,0,0,-1.20
fDgyPW0yy0+9ietMvl0vmA==,game 3,ru,18,false,2022-08-01,65.34,0,0,2022-09-01,65.34,1,0,0,32.40,0
GOl6BQXsy0zvbvIWIoKEQw==,game 3,ru,18,false,2022-08-01,76.23,0,0,,0,0,0,0,0,-38.52
hi1ErLiMLDP0HWvMqLKv6g==,game 3,ru,18,false,2022-08-01,32.13,0,0,,0,0,0,0,0,-85.65
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,ru,18,false,2022-08-01,36.54,0,0,2022-09-01,36.54,1,0,0,8.19,0
d7kiN4CYGndV2/L4yQeZ4g==,game 3,ru,19,false,2022-08-01,42.60,42.60,1,,0,0,0,0,0,0
qqYyR2vRI+7pgiuyTnVM+A==,game 3,ru,19,false,2022-08-01,41.31,0,0,,0,0,0,0,14.28,0
yH7KH2AG/PGgQiNV7uTTGg==,game 3,ru,19,false,2022-08-01,14.88,14.88,1,2022-09-01,14.88,1,0,0,0,0
"2FYEYdoJMUOtbJ6TruruWA==",game 3,ru,20,false,2022-08-01,14.19,0,0,2022-09-01,14.19,1,0,0,0,-10.65
"4btLP2zvi8eBV0t08fdkKQ==",game 3,ru,20,false,2022-08-01,47.91,0,0,,0,0,0,0,7.20,0
F03P4YcFbbtcWUlujjIQmQ==,game 3,ru,20,true,2022-08-01,37.23,0,0,,0,0,0,0,3.99,0
nklUUkirU5GYU5ZtNOgx8w==,game 3,ru,20,true,2022-08-01,42.84,0,0,2022-09-01,42.84,1,42.84,1,0,0
O6owe/pXDy1Bk5nfxuCZyw==,game 3,ru,20,false,2022-08-01,39.30,39.30,1,2022-09-01,39.30,1,0,0,0,0
gPRMy8HkmaiyX+13OxuP/A==,game 3,ru,21,false,2022-08-01,17.4,0,0,,0,0,0,0,0,-67.77
xnLJlU804PSS9tXKmm7gZQ==,game 3,ru,21,true,2022-08-01,12.6,0,0,,0,0,0,0,0,-43.74
"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,22,false,2022-08-01,55.56,0,0,,0,0,0,0,0,-26.76
QoHEss2e+b385deeX2p39Q==,game 3,ru,22,false,2022-08-01,71.43,0,0,,0,0,0,0,0,-28.05
r9AjQVS2nstu5lpVmDlihA==,game 3,ru,22,false,2022-08-01,29.52,0,0,2022-09-01,29.52,1,0,0,4.68,0
"1BBMagZRq/39AV1l2rm4Iw==",game 3,ru,23,false,2022-08-01,89.04,89.04,1,,0,0,0,0,0,0
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,ru,23,false,2022-08-01,48.18,0,0,2022-09-01,48.18,1,48.18,1,0,0
B4b6v6eUHvAVOeAQk6EEiw==,game 3,ru,23,false,2022-08-01,64.80,0,0,,0,0,0,0,44.01,0
DorDcyqBWMg5IEaflqn5Xw==,game 3,ru,23,false,2022-08-01,58.92,0,0,,0,0,58.92,1,0,0
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,ru,24,false,2022-08-01,46.29,0,0,,0,0,0,0,0,-74.46
AN9at3LlvDamqXq8dvHD4w==,game 3,ru,24,false,2022-08-01,43.23,0,0,,0,0,0,0,29.52,0
Hamw6F2EZmJfI2glmE2NEg==,game 3,ru,24,true,2022-08-01,36.27,0,0,,0,0,0,0,0,-19.62
pz7LUOs9i7xgncmHVxQvOw==,game 3,ru,24,false,2022-08-01,36.57,0,0,2022-09-01,36.57,1,0,0,0,-16.20
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,ru,24,false,2022-08-01,17.46,0,0,,0,0,0,0,0,-89.85
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,ru,25,false,2022-08-01,21.18,0,0,,0,0,0,0,4.89,0
V7J42heW8l19wiBJ8UpRyw==,game 3,ru,25,false,2022-08-01,73.41,0,0,,0,0,0,0,5.85,0
"4pssft0TgDfiQexjbe25lw==",game 3,ru,26,false,2022-08-01,59.40,0,0,2022-09-01,59.40,1,0,0,44.97,0
ytNOQh7e6qNGQNC0T3RBxw==,game 3,ru,26,true,2022-08-01,40.83,0,0,,0,0,0,0,26.70,0
"3rCdNEPkh3vwmYB0BVadEw==",game 3,ru,27,false,2022-08-01,17.34,0,0,2022-09-01,17.34,1,0,0,0,-4.53
"5n2VR2SS79K3vJ0/V2A8RQ==",game 3,ru,27,false,2022-08-01,47.13,47.13,1,,0,0,0,0,0,0
ZU1vF9G4TjB+iEZ001MU3g==,game 3,ru,29,false,2022-08-01,23.1,0,0,2022-09-01,23.1,1,0,0,0.9,0
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,ru,31,false,2022-08-01,53.28,0,0,,0,0,53.28,1,0,0
"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,32,false,2022-08-01,104.70,0,0,,0,0,0,0,15.66,0
A6QTeGOKjaGkGkRCFqNybw==,game 3,ru,33,false,2022-08-01,43.86,43.86,1,2022-09-01,43.86,1,0,0,0,0
R6aBG9TzvghZNNmGufy5NQ==,game 3,ru,33,false,2022-08-01,12.36,12.36,1,2022-09-01,12.36,1,0,0,0,0
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,ru,34,false,2022-08-01,18.9,0,0,,0,0,0,0,0,-6.33
juwM8fLyplCQTgKTP8dJgQ==,game 3,ru,34,false,2022-08-01,13.65,0,0,,0,0,0,0,0,-1.80
zeu++qOqokuGcT0ghN97bQ==,game 3,ru,34,false,2022-08-01,59.34,59.34,1,2022-09-01,59.34,1,0,0,0,0
fNc4x9raJu2OBcbtEloM7A==,game 3,ru,35,false,2022-08-01,15.84,15.84,1,2022-09-01,15.84,1,0,0,0,0
qmZRB16NnnCdNHWUcSyVDQ==,game 3,ru,37,false,2022-08-01,42.87,0,0,,0,0,0,0,0,-44.04
HZqx1XVZ1mb7lM9T61x+DA==,game 3,ru,43,false,2022-08-01,13.47,0,0,2022-09-01,13.47,1,13.47,1,0,0
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,uk,14,true,2022-08-01,35.79,0,0,2022-09-01,35.79,1,0,0,22.89,0
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,uk,14,false,2022-08-01,68.43,68.43,1,,0,0,0,0,0,0
DAMO0tILVRlXZhYONdvs0Q==,game 3,uk,15,false,2022-08-01,48.21,0,0,,0,0,0,0,0,-5.10
HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,15,false,2022-08-01,71.64,0,0,,0,0,0,0,29.97,0
q8UcdT1sZCl07AqhDVz5ZA==,game 3,uk,15,false,2022-08-01,115.14,115.14,1,,0,0,0,0,0,0
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,uk,15,false,2022-08-01,34.86,0,0,,0,0,0,0,0,-28.77
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,uk,16,false,2022-08-01,50.04,50.04,1,2022-09-01,50.04,1,0,0,0,0
"3KHhqZr7/1n2+bTP13WuXA==",game 3,uk,16,false,2022-08-01,20.19,0,0,,0,0,20.19,1,0,0
"7zai/c69uF/NhB95HgKuYw==",game 3,uk,16,false,2022-08-01,75.15,0,0,,0,0,0,0,12.90,0
crKNTIblJ0113SKEtSJQHw==,game 3,uk,16,false,2022-08-01,40.47,0,0,,0,0,0,0,0,-66.78
dpfu6t8G4blqMn55KM8bSg==,game 3,uk,16,false,2022-08-01,92.13,0,0,,0,0,0,0,80.10,0
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,uk,16,false,2022-08-01,57.60,0,0,,0,0,0,0,0.21,0
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,uk,16,false,2022-08-01,77.82,0,0,2022-09-01,77.82,1,0,0,31.86,0
lx3SsUV7NOrv93tCexVp5A==,game 3,uk,16,false,2022-08-01,17.22,0,0,,0,0,0,0,0,-18.99
PWvj9YoQTtX9FGLgG1CWJQ==,game 3,uk,16,false,2022-08-01,18.69,18.69,1,2022-09-01,18.69,1,0,0,0,0
SwiAKdzn0b+A4XegM5x0Hw==,game 3,uk,16,false,2022-08-01,12.09,12.09,1,,0,0,0,0,0,0
UNcp1RmIObUiGNqLDHjNVw==,game 3,uk,16,false,2022-08-01,38.19,0,0,,0,0,38.19,1,0,0
"1dvc3uv3gFy83YY5oJeFkQ==",game 3,uk,17,false,2022-08-01,45.93,45.93,1,2022-09-01,45.93,1,0,0,0,0
"7ew71UmoMb73L41PM/YL/w==",game 3,uk,17,false,2022-08-01,40.74,0,0,,0,0,0,0,0.51,0
mcbWtEz8ADI9GXCi1lfaSA==,game 3,uk,17,true,2022-08-01,16.05,16.05,1,2022-09-01,16.05,1,0,0,0,0
PydH3c1l9bUvwz7hsiaBOg==,game 3,uk,17,false,2022-08-01,32.55,32.55,1,,0,0,0,0,0,0
UFVjte0RzYKTngAiVvjqPQ==,game 3,uk,17,false,2022-08-01,13.14,13.14,1,,0,0,0,0,0,0
ABuPH1LovAomZwU+2iw0Lw==,game 3,uk,18,false,2022-08-01,51.00,51.00,1,,0,0,0,0,0,0
Bcs3CbYx2EpbL9otxlEUmg==,game 3,uk,18,true,2022-08-01,73.38,0,0,,0,0,0,0,0,-33.21
c5qsNfxhW80Ws3aBXDa1nA==,game 3,uk,18,false,2022-08-01,15.78,15.78,1,,0,0,0,0,0,0
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,uk,18,true,2022-08-01,44.37,44.37,1,,0,0,0,0,0,0
iFFApiXZ2wPdS666BLpKZw==,game 3,uk,18,false,2022-08-01,18.42,0,0,,0,0,0,0,0,-30.36
RiIlY436bXNX8MIW9vUaAQ==,game 3,uk,18,true,2022-08-01,25.29,25.29,1,,0,0,0,0,0,0
rw8yxS9+t5PvgINa7EhMvQ==,game 3,uk,18,true,2022-08-01,42.51,0,0,,0,0,0,0,0,-29.94
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,uk,18,false,2022-08-01,73.20,0,0,,0,0,0,0,51.39,0
"6We7zBO7mVbNxGEl/xPKVg==",game 3,uk,19,false,2022-08-01,21.87,0,0,,0,0,0,0,0,-96.96
"8ncYOMYXeKDelzX40EnuLA==",game 3,uk,19,false,2022-08-01,158.76,0,0,,0,0,0,0,71.82,0
D9Bdgp+w/syZMU61LudzFQ==,game 3,uk,19,false,2022-08-01,16.41,16.41,1,,0,0,0,0,0,0
eLWkkjmSeHVGjb9tp+CJpQ==,game 3,uk,19,false,2022-08-01,61.95,0,0,,0,0,0,0,39.45,0
fvYhEtD56gROaXqCi9/z/Q==,game 3,uk,19,false,2022-08-01,133.05,0,0,,0,0,0,0,60.48,0
HWpnvfSvYzUsQCcCKhetIg==,game 3,uk,19,false,2022-08-01,102.48,0,0,,0,0,0,0,74.25,0
IdKyooyTjAbvCA7p+ujKCw==,game 3,uk,19,false,2022-08-01,54.24,0,0,,0,0,0,0,0,-30.21
q+yzIb2a/avnS9k89SDQVw==,game 3,uk,19,true,2022-08-01,25.83,25.83,1,2022-09-01,25.83,1,0,0,0,0
"4b7l8C489HEJirtoe7xtFg==",game 3,uk,20,true,2022-08-01,16.56,0,0,,0,0,0,0,0,-72.72
"787jk0VnxM8/sv/0TkvO6A==",game 3,uk,20,false,2022-08-01,76.29,0,0,,0,0,0,0,54.81,0
cv6g2/jSkR+FwO58WY85DQ==,game 3,uk,20,false,2022-08-01,55.47,55.47,1,,0,0,0,0,0,0
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,uk,20,false,2022-08-01,57.78,0,0,,0,0,0,0,0,-34.41
jVhb69DTRT5TSWYEiUrlbg==,game 3,uk,20,false,2022-08-01,24.09,0,0,,0,0,0,0,0,-12.12
lJW2nxFOiXDfsmSrwGsFQw==,game 3,uk,20,false,2022-08-01,69.18,69.18,1,,0,0,0,0,0,0
qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,20,false,2022-08-01,48.51,0,0,,0,0,0,0,0,-30.27
va4krMfpHwzELV/AUI7WHQ==,game 3,uk,20,false,2022-08-01,21.12,21.12,1,,0,0,0,0,0,0
wA+Rd++M6EKUppqQeb+pTw==,game 3,uk,20,false,2022-08-01,15.6,15.6,1,,0,0,0,0,0,0
xiXTXOEbWU+HnGOUmgc9/w==,game 3,uk,20,false,2022-08-01,13.47,0,0,2022-09-01,13.47,1,0,0,0,-32.28
xSi5UajdkNHXppWOTm6g8w==,game 3,uk,20,false,2022-08-01,91.56,0,0,,0,0,0,0,52.35,0
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,uk,21,true,2022-08-01,17.16,0,0,,0,0,0,0,1.38,0
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,uk,21,false,2022-08-01,82.08,0,0,,0,0,0,0,50.49,0
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,uk,21,false,2022-08-01,46.71,0,0,,0,0,0,0,0,-54.12
er3/fOrRpmyqiRaC0CaFcg==,game 3,uk,21,false,2022-08-01,65.52,0,0,,0,0,0,0,25.65,0
Lug+Yg90jslWgHEN6dc+Ng==,game 3,uk,21,false,2022-08-01,58.50,0,0,2022-09-01,58.50,1,0,0,0,-34.86
RoTHCVmIeMQXudXxn3ykNw==,game 3,uk,21,false,2022-08-01,43.62,43.62,1,,0,0,0,0,0,0
o55dseByUOl9s5IQCz1kuQ==,game 3,uk,22,false,2022-08-01,15.42,0,0,2022-09-01,15.42,1,0,0,0.39,0
pLOCMIX+imLIzoDehgdOPA==,game 3,uk,22,false,2022-08-01,129.75,0,0,,0,0,0,0,0,-21.69
RUjQVs2C+H0ejG0h7x1f5A==,game 3,uk,22,false,2022-08-01,59.88,59.88,1,2022-09-01,59.88,1,0,0,0,0
xVwGwMaEG1yZydv5VIfEQA==,game 3,uk,22,false,2022-08-01,17.94,0,0,,0,0,0,0,2.07,0
An7gG7hfETivAjfokQv3Ww==,game 3,uk,23,false,2022-08-01,90.99,0,0,,0,0,0,0,45.96,0
geIiJ1L04w2qAE0qzQUb2g==,game 3,uk,23,false,2022-08-01,30.18,0,0,,0,0,0,0,0,-76.89
WMcncRFNp4e91e/Y3CwEvQ==,game 3,uk,23,false,2022-08-01,41.16,0,0,,0,0,0,0,27.12,0
"72brUr/DKItStlTen5pHYg==",game 3,uk,24,false,2022-08-01,30.63,0,0,,0,0,0,0,0,-6.48
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,uk,24,false,2022-08-01,15.21,0,0,,0,0,0,0,0,-49.23
eoqO46DzxSrKA2rredUNyQ==,game 3,uk,24,false,2022-08-01,43.71,0,0,,0,0,0,0,0,-17.01
ildaqkizLaFesmkjCvlzmQ==,game 3,uk,24,false,2022-08-01,58.23,0,0,,0,0,0,0,41.16,0
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,24,false,2022-08-01,15.33,0,0,,0,0,0,0,0,-68.37
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,24,false,2022-08-01,324.15,324.15,1,,0,0,0,0,0,0
zSepnWFgLH0tQb1s4mxKZQ==,game 3,uk,24,false,2022-08-01,36.18,0,0,,0,0,0,0,21.78,0
"3Xuq0acIoGEgw19qflIoog==",game 3,uk,25,false,2022-08-01,19.86,0,0,,0,0,0,0,0,-21.87
dVTYjVpXbOM/sOgCq4CV0g==,game 3,uk,25,false,2022-08-01,41.31,41.31,1,,0,0,0,0,0,0
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,uk,25,false,2022-08-01,56.10,0,0,2022-09-01,56.10,1,56.10,1,0,0
orbgZNBGuhZZx63HTAbyIw==,game 3,uk,25,false,2022-08-01,141.48,0,0,,0,0,0,0,72.33,0
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,uk,25,false,2022-08-01,14.85,0,0,2022-09-01,14.85,1,0,0,0,-7.17
VAduzk1Og0uicXfMLD3VbQ==,game 3,uk,25,false,2022-08-01,42.72,42.72,1,,0,0,0,0,0,0
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,uk,25,false,2022-08-01,90.63,0,0,,0,0,0,0,69.00,0
dQAFHVkiiCKfawYALbHZeA==,game 3,uk,26,false,2022-08-01,14.64,0,0,2022-09-01,14.64,1,0,0,0,-1.74
WSQTlRZJRg4Rb+rqe56nJg==,game 3,uk,26,false,2022-08-01,26.31,0,0,,0,0,0,0,0,-7.44
G9053rs6jbKItKUhrUdLew==,game 3,uk,27,false,2022-08-01,41.94,0,0,,0,0,0,0,0,-5.07
"4oH5e29koOH9zNYW8Kwcsg==",game 3,uk,28,false,2022-08-01,12.51,0,0,2022-09-01,12.51,1,0,0,0,-5.55
bBOj8UKjraXzMIPrGBdCrQ==,game 3,uk,28,false,2022-08-01,27.60,27.60,1,,0,0,0,0,0,0
GjL6ipu28pHPFxZJPuplNQ==,game 3,uk,28,false,2022-08-01,16.44,16.44,1,2022-09-01,16.44,1,0,0,0,0
RQBsCvxlogTNUidSygqgcQ==,game 3,uk,28,false,2022-08-01,55.92,0,0,,0,0,0,0,26.58,0
to3TWHIKMGoINAlfTdWn+w==,game 3,uk,28,false,2022-08-01,19.92,0,0,2022-09-01,19.92,1,0,0,4.05,0
Yh9mYycPmc8CH9Rbjhu3ZQ==,game 3,uk,28,false,2022-08-01,30.39,0,0,,0,0,0,0,15.75,0
BDvlXttM/hbupcLic+5ZWg==,game 3,uk,29,false,2022-08-01,13.59,0,0,,0,0,13.59,1,0,0
L8+KU8u6xftnkFVO501X7w==,game 3,uk,30,false,2022-08-01,14.55,0,0,2022-09-01,14.55,1,0,0,0.51,0
m7Hk77dySHBbxrKgro1Hjg==,game 3,uk,30,false,2022-08-01,18.84,0,0,2022-09-01,18.84,1,0,0,0,-3.93
oQQmPjqm7DR+exPmp6xDhg==,game 3,uk,30,false,2022-08-01,13.2,0,0,2022-09-01,13.2,1,0,0,0.78,0
+osJakLn8jv4bzFmPieelw==,game 3,uk,30,false,2022-08-01,13.29,13.29,1,,0,0,0,0,0,0
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,uk,31,false,2022-08-01,40.83,0,0,,0,0,0,0,0,-11.94
